mass_kg,stress_mpa
58.26377504542353,27.32586669921875
10.669184336068925,55.341304779052734
30.138144683744578,29.211881637573242
58.26398492465509,27.322219848632812
92.58325149816524,26.063718795776367
9.768764627520566,69.53643798828125
25.79295842450854,30.062423706054688
9.443157565895516,80.14300537109375
17.808675057824047,31.51685905456543
12.708487356300187,44.55933380126953
12.847176399094577,43.84724807739258
25.32688737135516,30.26633071899414
14.442053454713518,43.386871337890625
10.35635709592253,60.81514358520508
20.49886720665443,31.278947830200195
17.01496541536729,32.655067443847656
17.04038650890507,32.630897521972656
58.23387639312966,27.388330459594727
11.00933673743418,51.590274810791016
9.506579670257578,69.93603515625
59.37772294647809,26.522478103637695
11.110187586282905,50.206851959228516
39.38787616185576,28.890945434570312
25.803967770707843,30.008441925048828
15.140008689223695,36.70534133911133
29.768670330068062,29.616426467895508
14.505805052315326,41.16522979736328
39.72211047500509,28.40963363647461
11.707901493906034,48.65249252319336
11.29727013825377,49.20946502685547
44.3773917485186,27.69621467590332
11.445270289678472,48.944862365722656
10.713444046369403,54.06947326660156
10.388806238438452,59.554298400878906
16.316803341402768,35.173789978027344
21.067554241381195,30.629905700683594
58.28043502312626,27.032146453857422
16.999606449427805,33.194236755371094
92.58533868822792,26.057729721069336
100.57759990522366,25.91505241394043
10.572880965901003,55.87185287475586
9.643819933135356,71.7413558959961
92.09305016229575,26.64558219909668
91.42940959999575,27.130165100097656
59.19356363728462,27.296171188354492
10.422432203436466,59.703163146972656
9.783729390649777,70.30810546875
44.952466540764824,27.710634231567383
59.19247387171486,27.299856185913086
10.724445233441724,54.1093635559082
38.26828131055338,29.32558250427246
30.228960137617335,29.418052673339844
40.15056414598714,28.462862014770508
12.137844569563226,49.01538848876953
12.727973072998305,46.586181640625
11.219405337660904,52.3113899230957
16.682862137672938,35.69695281982422
44.88828942432788,27.94948959350586
17.15379721288291,33.06986999511719
26.059550001822707,30.197397232055664
14.268595758858732,43.9122428894043
11.35193072666622,50.7481803894043
16.571475503538593,37.281124114990234
14.907580580728297,42.0369873046875
18.407040029022166,31.710468292236328
30.043817750015435,29.853158950805664
15.176030850020405,39.68000793457031
21.93005975650561,30.771223068237305
19.51452366255703,31.58197784423828
11.097639289841279,53.86191177368164
14.784162669556098,43.12377166748047
17.171118083311455,32.87596130371094
39.710583877352356,28.905794143676758
25.028873950429205,30.662382125854492
15.832309108211543,38.56403350830078
13.238179364814494,45.1284065246582
16.269211518169765,38.44412612915039
16.582716598230515,35.941688537597656
21.271035666812843,31.148101806640625
12.947455758292534,46.075035095214844
